,date_time,maxtempC,mintempC,tempC,FeelsLikeC,windspeedKmph,WindGustKmph,cloudcover,uvIndex,pressure,humidity
1317,2012-08-10,24.0,22.0,22.75,24.875,15.916666666666666,29.833333333333332,76.45833333333333,5.0,1004.5833333333334,89.66666666666667
1318,2012-08-11,26.0,22.0,23.375,25.208333333333332,14.916666666666666,27.416666666666668,81.5,5.0,1004.4583333333334,85.79166666666667
1319,2012-08-12,26.0,22.0,23.416666666666668,25.25,16.083333333333332,28.125,74.875,5.0,1005.4166666666666,85.33333333333333
1320,2012-08-13,26.0,21.0,23.291666666666668,24.75,16.083333333333332,28.708333333333332,70.66666666666667,5.0,1006.0,84.20833333333333
1321,2012-08-14,26.0,21.0,23.333333333333332,25.083333333333332,16.041666666666668,28.625,68.45833333333333,5.0,1007.0416666666666,84.29166666666667
1322,2012-08-15,27.0,22.0,23.625,25.875,15.791666666666666,26.625,68.5,5.0,1007.75,83.375
1323,2012-08-16,28.0,21.0,23.916666666666668,25.708333333333332,14.583333333333334,22.5,74.125,5.0,1007.7083333333334,81.04166666666667
1324,2012-08-17,28.0,22.0,24.125,26.208333333333332,14.083333333333334,22.416666666666668,67.58333333333333,5.0,1007.75,79.29166666666667
1325,2012-08-18,28.0,22.0,23.583333333333332,25.208333333333332,15.5,24.625,72.41666666666667,5.0,1007.0833333333334,81.75
1326,2012-08-19,26.0,22.0,23.25,25.708333333333332,14.083333333333334,23.083333333333332,76.54166666666667,5.0,1005.375,85.33333333333333
1327,2012-08-20,28.0,22.0,24.041666666666668,26.291666666666668,14.125,22.0,73.70833333333333,5.0,1005.3333333333334,79.08333333333333
1328,2012-08-21,28.0,22.0,23.833333333333332,25.958333333333332,14.291666666666666,23.708333333333332,71.83333333333333,5.0,1006.625,79.91666666666667
1329,2012-08-22,29.0,21.0,24.25,26.083333333333332,12.125,21.041666666666668,65.25,5.0,1007.25,78.125
1330,2012-08-23,30.0,21.0,24.875,26.791666666666668,11.041666666666666,19.083333333333332,61.625,6.0,1008.375,76.70833333333333
1331,2012-08-24,30.0,22.0,24.875,26.875,11.291666666666666,16.333333333333332,58.041666666666664,5.0,1008.625,77.625
1332,2012-08-25,30.0,22.0,24.875,26.75,12.916666666666666,19.0,60.75,5.0,1008.2916666666666,76.29166666666667
1333,2012-08-26,29.0,22.0,24.333333333333332,26.625,13.708333333333334,20.125,69.95833333333333,5.0,1007.2083333333334,77.75
1334,2012-08-27,26.0,22.0,23.541666666666668,25.833333333333332,15.125,25.208333333333332,77.04166666666667,5.0,1005.75,83.125
1335,2012-08-28,25.0,22.0,23.083333333333332,25.208333333333332,13.041666666666666,20.75,73.91666666666667,5.0,1005.9166666666666,87.08333333333333
1336,2012-08-29,29.0,22.0,24.541666666666668,26.75,12.5,17.583333333333332,67.54166666666667,5.0,1005.375,81.16666666666667
1337,2012-08-30,29.0,22.0,24.583333333333332,27.041666666666668,12.666666666666666,20.291666666666668,70.45833333333333,5.0,1004.5416666666666,80.33333333333333
1338,2012-08-31,29.0,22.0,24.25,26.833333333333332,8.75,18.166666666666668,75.91666666666667,5.0,1002.875,86.45833333333333
1339,2012-09-01,29.0,22.0,24.458333333333332,26.666666666666668,12.166666666666666,22.0,69.08333333333333,5.0,1003.6666666666666,83.95833333333333
1340,2012-09-02,29.0,22.0,24.875,26.875,11.291666666666666,21.166666666666668,71.58333333333333,5.0,1004.4166666666666,82.20833333333333
1341,2012-09-03,25.0,22.0,23.375,25.75,12.208333333333334,18.0,86.625,5.0,1003.9166666666666,90.66666666666667
1342,2012-09-04,25.0,22.0,22.916666666666668,25.416666666666668,12.791666666666666,24.833333333333332,88.95833333333333,5.0,1003.6666666666666,92.33333333333333
1343,2012-09-05,26.0,22.0,23.458333333333332,25.375,13.583333333333334,26.75,73.0,5.0,1004.375,88.375
1344,2012-09-06,25.0,22.0,23.083333333333332,25.208333333333332,12.0,29.416666666666668,70.25,5.0,1005.7916666666666,89.79166666666667
1345,2012-09-07,28.0,21.0,24.0,25.791666666666668,13.125,28.416666666666668,60.541666666666664,6.0,1006.0833333333334,83.66666666666667
1346,2012-09-08,27.0,22.0,23.75,25.833333333333332,10.208333333333334,24.541666666666668,68.625,5.0,1006.2083333333334,87.70833333333333
1347,2012-09-09,28.0,22.0,24.083333333333332,26.083333333333332,11.416666666666666,23.333333333333332,72.20833333333333,5.0,1007.1666666666666,84.41666666666667
1348,2012-09-10,27.0,22.0,23.791666666666668,26.125,12.458333333333334,22.375,72.45833333333333,5.0,1007.5,85.25
1349,2012-09-11,25.0,21.0,22.916666666666668,24.083333333333332,12.666666666666666,21.541666666666668,77.83333333333333,5.0,1006.9166666666666,86.20833333333333
1350,2012-09-12,28.0,21.0,23.541666666666668,25.166666666666668,14.5,24.333333333333332,68.0,5.0,1007.5,80.95833333333333
1351,2012-09-13,29.0,21.0,23.916666666666668,25.416666666666668,13.208333333333334,24.458333333333332,69.0,5.0,1008.5,80.95833333333333
1352,2012-09-14,28.0,22.0,23.708333333333332,25.416666666666668,14.75,25.916666666666668,69.91666666666667,5.0,1008.1666666666666,80.29166666666667
1353,2012-09-15,27.0,21.0,23.5,24.833333333333332,15.208333333333334,27.041666666666668,65.75,5.0,1007.25,83.5
1354,2012-09-16,26.0,22.0,23.416666666666668,24.833333333333332,12.791666666666666,22.666666666666668,73.58333333333333,5.0,1007.2083333333334,84.95833333333333
1355,2012-09-17,29.0,21.0,23.5,24.708333333333332,11.791666666666666,18.833333333333332,68.95833333333333,5.0,1008.1666666666666,80.83333333333333
1356,2012-09-18,28.0,20.0,23.458333333333332,24.458333333333332,9.458333333333334,16.375,67.33333333333333,5.0,1008.75,80.70833333333333
1357,2012-09-19,30.0,20.0,23.833333333333332,24.958333333333332,7.833333333333333,12.041666666666666,57.916666666666664,6.0,1008.2916666666666,78.54166666666667
1358,2012-09-20,28.0,21.0,23.333333333333332,24.625,9.666666666666666,13.666666666666666,66.20833333333333,6.0,1008.875,84.54166666666667
1359,2012-09-21,27.0,20.0,23.166666666666668,24.375,9.083333333333334,12.333333333333334,73.54166666666667,5.0,1009.625,85.58333333333333
1360,2012-09-22,27.0,21.0,23.125,24.291666666666668,9.625,13.916666666666666,72.125,5.0,1010.8333333333334,86.625
1361,2012-09-23,30.0,19.0,23.458333333333332,24.291666666666668,8.291666666666666,13.333333333333334,42.416666666666664,6.0,1010.5,78.5
1362,2012-09-24,30.0,19.0,23.333333333333332,24.0,9.666666666666666,15.291666666666666,24.166666666666668,6.0,1010.4583333333334,75.66666666666667
1363,2012-09-25,29.0,18.0,22.875,23.791666666666668,9.375,15.166666666666666,42.625,6.0,1010.8333333333334,78.0
1364,2012-09-26,30.0,19.0,23.875,24.916666666666668,6.5,11.583333333333334,33.375,6.0,1012.1666666666666,77.875
1365,2012-09-27,30.0,20.0,24.5,25.875,5.5,10.625,35.041666666666664,6.0,1012.2083333333334,77.0
1366,2012-09-28,31.0,21.0,24.625,26.375,6.333333333333333,11.458333333333334,40.75,6.0,1011.25,74.70833333333333
1367,2012-09-29,31.0,22.0,26.083333333333332,27.958333333333332,6.166666666666667,12.791666666666666,32.791666666666664,7.0,1009.4166666666666,71.375
1368,2012-09-30,31.0,22.0,26.375,28.291666666666668,7.125,11.416666666666666,36.625,7.0,1008.7916666666666,70.91666666666667
1369,2012-10-01,30.0,23.0,25.625,27.916666666666668,5.5,11.916666666666666,65.66666666666667,6.0,1008.2916666666666,81.04166666666667
1370,2012-10-02,29.0,22.0,24.875,27.416666666666668,5.625,12.208333333333334,67.20833333333333,5.0,1007.4583333333334,84.54166666666667
1371,2012-10-03,28.0,22.0,24.25,26.375,7.125,12.333333333333334,77.54166666666667,5.0,1007.75,89.54166666666667
1372,2012-10-04,28.0,22.0,24.125,26.583333333333332,3.0833333333333335,8.375,66.33333333333333,5.0,1008.1666666666666,90.16666666666667
1373,2012-10-05,25.0,22.0,23.041666666666668,25.416666666666668,4.541666666666667,9.666666666666666,91.91666666666667,5.0,1009.6666666666666,95.45833333333333
1374,2012-10-06,28.0,22.0,23.708333333333332,26.041666666666668,5.708333333333333,10.5,61.875,5.0,1010.875,87.66666666666667
1375,2012-10-07,28.0,21.0,23.833333333333332,25.875,5.0,10.958333333333334,62.541666666666664,5.0,1011.2916666666666,88.04166666666667
1376,2012-10-08,30.0,22.0,24.791666666666668,27.333333333333332,6.041666666666667,12.791666666666666,42.75,6.0,1010.3333333333334,79.20833333333333
1377,2012-10-09,30.0,21.0,25.041666666666668,26.833333333333332,4.625,10.958333333333334,25.25,6.0,1009.4166666666666,73.58333333333333
1378,2012-10-10,31.0,21.0,25.25,26.708333333333332,5.583333333333333,11.375,16.291666666666668,7.0,1010.125,69.70833333333333
1379,2012-10-11,32.0,22.0,25.541666666666668,26.916666666666668,5.208333333333333,11.791666666666666,10.458333333333334,7.0,1010.5,64.79166666666667
1380,2012-10-12,32.0,21.0,25.458333333333332,26.5,3.9166666666666665,8.041666666666666,15.291666666666666,7.0,1010.625,59.375
1381,2012-10-13,31.0,21.0,25.458333333333332,26.666666666666668,3.6666666666666665,8.041666666666666,14.0,7.0,1010.9583333333334,59.958333333333336
1382,2012-10-14,32.0,21.0,25.208333333333332,25.791666666666668,5.916666666666667,11.333333333333334,3.25,7.0,1012.2916666666666,50.375
1383,2012-10-15,31.0,20.0,25.083333333333332,25.958333333333332,6.041666666666667,11.916666666666666,8.791666666666666,7.0,1013.5,52.333333333333336
1384,2012-10-16,31.0,20.0,24.833333333333332,25.083333333333332,7.416666666666667,13.083333333333334,18.583333333333332,6.0,1014.375,51.208333333333336
1385,2012-10-17,31.0,20.0,24.916666666666668,25.083333333333332,7.583333333333333,14.958333333333334,13.916666666666666,6.0,1013.6666666666666,48.75
1386,2012-10-18,32.0,20.0,25.166666666666668,25.375,9.625,18.041666666666668,7.458333333333333,7.0,1012.625,49.125
1387,2012-10-19,31.0,20.0,24.916666666666668,25.291666666666668,10.083333333333334,19.041666666666668,4.708333333333333,6.0,1012.5833333333334,51.125
1388,2012-10-20,31.0,20.0,24.791666666666668,25.041666666666668,11.416666666666666,20.208333333333332,3.1666666666666665,6.0,1012.6666666666666,50.333333333333336
1389,2012-10-21,28.0,21.0,24.0,25.0,10.25,21.166666666666668,42.0,6.0,1012.9583333333334,67.625
1390,2012-10-22,26.0,21.0,23.208333333333332,24.625,9.5,21.666666666666668,43.666666666666664,6.0,1012.75,73.45833333333333
1391,2012-10-23,30.0,21.0,24.458333333333332,25.916666666666668,8.833333333333334,17.916666666666668,44.541666666666664,6.0,1012.25,76.29166666666667
1392,2012-10-24,28.0,21.0,24.333333333333332,26.25,5.333333333333333,11.791666666666666,42.5,6.0,1011.125,81.0
1393,2012-10-25,32.0,20.0,25.25,26.583333333333332,4.208333333333333,7.875,24.583333333333332,7.0,1010.125,68.20833333333333
1394,2012-10-26,30.0,21.0,24.958333333333332,26.416666666666668,5.291666666666667,10.375,26.083333333333332,6.0,1009.9166666666666,68.25
1395,2012-10-27,30.0,21.0,24.583333333333332,25.625,9.125,16.625,26.708333333333332,6.0,1010.4166666666666,66.875
1396,2012-10-28,30.0,20.0,24.791666666666668,25.833333333333332,9.833333333333334,19.333333333333332,21.916666666666668,6.0,1011.7916666666666,63.916666666666664
1397,2012-10-29,29.0,20.0,24.5,25.375,9.083333333333334,17.791666666666668,8.5,6.0,1011.5,57.625
1398,2012-10-30,29.0,18.0,23.041666666666668,22.833333333333332,11.5,21.0,0.0,6.0,1010.625,44.375
1399,2012-10-31,30.0,18.0,23.291666666666668,23.458333333333332,11.0,20.083333333333332,2.7083333333333335,6.0,1009.7083333333334,48.458333333333336
1400,2012-11-01,29.0,19.0,23.708333333333332,24.375,11.0,19.5,28.708333333333332,6.0,1008.3333333333334,54.333333333333336
1401,2012-11-02,29.0,21.0,24.625,25.916666666666668,5.708333333333333,12.666666666666666,41.958333333333336,6.0,1008.0,68.95833333333333
1402,2012-11-03,31.0,21.0,24.916666666666668,26.25,6.291666666666667,11.916666666666666,37.583333333333336,6.0,1009.25,73.83333333333333
1403,2012-11-04,31.0,20.0,24.75,25.541666666666668,4.541666666666667,9.958333333333334,18.75,5.0,1009.625,66.58333333333333
1404,2012-11-05,32.0,20.0,25.125,25.666666666666668,4.5,10.583333333333334,7.875,7.0,1009.6666666666666,57.875
1405,2012-11-06,32.0,20.0,25.166666666666668,25.666666666666668,4.25,10.416666666666666,9.0,7.0,1010.5833333333334,57.083333333333336
1406,2012-11-07,31.0,21.0,25.333333333333332,26.541666666666668,5.041666666666667,11.291666666666666,17.708333333333332,7.0,1010.8333333333334,57.083333333333336
1407,2012-11-08,33.0,19.0,25.0,25.291666666666668,4.75,10.625,9.416666666666666,6.0,1010.2916666666666,50.75
1408,2012-11-09,33.0,20.0,24.833333333333332,24.958333333333332,5.291666666666667,11.125,10.666666666666666,6.0,1011.2083333333334,52.625
1409,2012-11-10,31.0,20.0,24.875,25.5,5.958333333333333,11.791666666666666,21.666666666666668,6.0,1012.2916666666666,56.791666666666664
1410,2012-11-11,32.0,21.0,25.166666666666668,26.0,4.916666666666667,10.208333333333334,21.125,7.0,1012.1666666666666,57.083333333333336
1411,2012-11-12,30.0,21.0,24.75,25.291666666666668,7.0,13.25,35.625,6.0,1012.5833333333334,61.416666666666664
1412,2012-11-13,31.0,20.0,24.583333333333332,25.041666666666668,8.458333333333334,14.75,22.291666666666668,6.0,1013.4583333333334,47.666666666666664
1413,2012-11-14,31.0,19.0,24.25,24.416666666666668,7.291666666666667,14.833333333333334,7.833333333333333,6.0,1012.4166666666666,46.125
1414,2012-11-15,30.0,18.0,23.666666666666668,23.666666666666668,8.166666666666666,16.625,5.958333333333333,6.0,1012.7083333333334,48.291666666666664
1415,2012-11-16,30.0,17.0,22.833333333333332,22.541666666666668,9.625,17.666666666666668,0.7083333333333334,6.0,1014.0416666666666,39.083333333333336
1416,2012-11-17,29.0,17.0,22.25,21.916666666666668,8.291666666666666,16.375,0.375,6.0,1013.3333333333334,39.666666666666664
1417,2012-11-18,30.0,16.0,22.375,22.125,7.375,15.958333333333334,0.0,6.0,1012.3333333333334,37.875
1418,2012-11-19,29.0,16.0,21.833333333333332,21.583333333333332,9.25,18.25,0.0,6.0,1012.125,38.458333333333336
1419,2012-11-20,30.0,16.0,22.041666666666668,21.791666666666668,8.208333333333334,17.25,0.20833333333333334,6.0,1012.6666666666666,39.125
1420,2012-11-21,30.0,16.0,22.416666666666668,22.541666666666668,5.083333333333333,13.125,9.416666666666666,6.0,1012.5833333333334,49.541666666666664
1421,2012-11-22,31.0,18.0,24.25,24.5,4.5,10.791666666666666,8.625,6.0,1011.7916666666666,52.791666666666664
1422,2012-11-23,32.0,19.0,24.875,25.0,4.875,11.166666666666666,12.083333333333334,6.0,1011.6666666666666,50.083333333333336
1423,2012-11-24,32.0,19.0,24.833333333333332,25.125,4.291666666666667,11.125,11.458333333333334,6.0,1011.25,44.666666666666664
1424,2012-11-25,32.0,20.0,25.375,26.0,4.333333333333333,10.875,14.875,7.0,1012.0833333333334,52.125
1425,2012-11-26,33.0,20.0,25.583333333333332,26.708333333333332,4.083333333333333,10.416666666666666,22.333333333333332,7.0,1012.1666666666666,55.041666666666664
1426,2012-11-27,32.0,20.0,25.416666666666668,25.958333333333332,3.8333333333333335,10.166666666666666,8.208333333333334,7.0,1012.1666666666666,51.333333333333336
1427,2012-11-28,32.0,19.0,24.958333333333332,25.0,4.708333333333333,11.166666666666666,5.416666666666667,6.0,1012.0833333333334,45.291666666666664
1428,2012-11-29,32.0,18.0,24.625,24.416666666666668,5.166666666666667,11.291666666666666,2.0,6.0,1011.2916666666666,37.791666666666664
1429,2012-11-30,31.0,18.0,23.958333333333332,23.666666666666668,4.375,9.875,2.5416666666666665,6.0,1011.9166666666666,36.5
1430,2012-12-01,32.0,19.0,24.333333333333332,24.416666666666668,2.9583333333333335,8.666666666666666,1.2083333333333333,6.0,1011.5,43.75
1431,2012-12-02,32.0,18.0,24.166666666666668,24.375,5.125,11.083333333333334,5.375,6.0,1012.4583333333334,49.875
1432,2012-12-03,31.0,19.0,24.291666666666668,24.5,9.958333333333334,19.083333333333332,3.375,6.0,1012.7083333333334,46.875
1433,2012-12-04,30.0,18.0,23.958333333333332,24.041666666666668,10.041666666666666,20.5,6.208333333333333,6.0,1012.2083333333334,42.75
1434,2012-12-05,30.0,19.0,24.666666666666668,24.916666666666668,10.333333333333334,20.375,14.541666666666666,6.0,1012.0416666666666,49.166666666666664
1435,2012-12-06,31.0,22.0,25.5,26.708333333333332,8.958333333333334,17.958333333333332,19.75,7.0,1012.7083333333334,55.583333333333336
1436,2012-12-07,33.0,21.0,26.0,26.875,6.083333333333333,13.166666666666666,5.541666666666667,7.0,1012.75,53.416666666666664
1437,2012-12-08,34.0,21.0,26.416666666666668,27.0,4.25,9.625,8.5,7.0,1011.875,55.833333333333336
1438,2012-12-09,33.0,20.0,25.916666666666668,26.708333333333332,4.875,11.625,8.458333333333334,7.0,1011.25,52.416666666666664
1439,2012-12-10,33.0,20.0,24.958333333333332,24.958333333333332,6.375,12.458333333333334,4.291666666666667,6.0,1010.9583333333334,49.875
1440,2012-12-11,32.0,19.0,23.5,23.458333333333332,7.375,12.541666666666666,0.0,6.0,1011.7083333333334,54.583333333333336
1441,2012-12-12,31.0,18.0,23.125,23.0,4.25,9.666666666666666,0.125,6.0,1011.7083333333334,54.25
1442,2012-12-13,30.0,16.0,22.291666666666668,22.125,6.041666666666667,11.666666666666666,0.0,6.0,1012.8333333333334,57.416666666666664
1443,2012-12-14,31.0,16.0,22.75,22.541666666666668,4.208333333333333,9.375,0.0,6.0,1014.5,52.416666666666664
1444,2012-12-15,31.0,18.0,23.541666666666668,23.375,6.875,13.916666666666666,4.291666666666667,6.0,1014.8333333333334,42.958333333333336
1445,2012-12-16,30.0,19.0,23.458333333333332,23.458333333333332,8.666666666666666,15.583333333333334,3.375,6.0,1015.5,41.958333333333336
1446,2012-12-17,30.0,18.0,23.25,23.333333333333332,11.5,21.708333333333332,3.3333333333333335,6.0,1015.0416666666666,47.041666666666664
1447,2012-12-18,29.0,19.0,23.083333333333332,23.041666666666668,11.0,20.791666666666668,0.25,6.0,1015.0416666666666,45.666666666666664
1448,2012-12-19,29.0,18.0,22.5,22.208333333333332,10.375,19.166666666666668,0.20833333333333334,6.0,1013.375,41.416666666666664
1449,2012-12-20,30.0,18.0,22.708333333333332,22.375,9.083333333333334,17.291666666666668,0.0,6.0,1011.5,39.083333333333336
1450,2012-12-21,31.0,17.0,23.166666666666668,23.166666666666668,7.625,15.541666666666666,2.4166666666666665,6.0,1011.6666666666666,41.583333333333336
1451,2012-12-22,32.0,18.0,24.0,24.208333333333332,6.25,13.25,3.2083333333333335,6.0,1012.25,43.666666666666664
1452,2012-12-23,31.0,18.0,23.833333333333332,24.083333333333332,6.291666666666667,12.666666666666666,5.416666666666667,6.0,1012.125,48.75
1453,2012-12-24,31.0,18.0,23.375,23.458333333333332,6.041666666666667,13.25,9.625,6.0,1011.7916666666666,48.083333333333336
1454,2012-12-25,30.0,18.0,22.833333333333332,22.708333333333332,10.25,19.708333333333332,4.791666666666667,6.0,1011.4166666666666,41.333333333333336
1455,2012-12-26,29.0,17.0,21.791666666666668,21.416666666666668,9.666666666666666,18.5,0.0,6.0,1011.7083333333334,32.666666666666664
1456,2012-12-27,29.0,15.0,21.625,21.25,6.333333333333333,14.208333333333334,0.0,6.0,1011.4583333333334,32.0
1457,2012-12-28,30.0,15.0,22.333333333333332,21.958333333333332,4.291666666666667,11.541666666666666,0.0,6.0,1010.0416666666666,34.0
1458,2012-12-29,30.0,17.0,22.791666666666668,22.541666666666668,4.291666666666667,10.25,3.9166666666666665,6.0,1010.0416666666666,41.291666666666664
1459,2012-12-30,32.0,18.0,23.958333333333332,24.416666666666668,5.125,11.0,7.416666666666667,6.0,1010.25,47.916666666666664
1460,2012-12-31,31.0,20.0,24.958333333333332,25.875,5.541666666666667,10.375,29.083333333333332,7.0,1009.9166666666666,57.208333333333336
1461,2013-01-01,32.0,20.0,24.791666666666668,25.5,7.25,13.125,21.166666666666668,6.0,1011.2083333333334,59.458333333333336
1462,2013-01-02,31.0,20.0,24.416666666666668,24.666666666666668,7.333333333333333,13.041666666666666,4.541666666666667,6.0,1012.0416666666666,57.916666666666664
1463,2013-01-03,33.0,18.0,24.708333333333332,24.708333333333332,6.25,11.541666666666666,2.2916666666666665,6.0,1012.875,47.291666666666664
1464,2013-01-04,33.0,19.0,24.166666666666668,23.708333333333332,7.208333333333333,12.583333333333334,0.0,6.0,1012.375,37.583333333333336
1465,2013-01-05,31.0,17.0,22.375,21.833333333333332,8.166666666666666,14.208333333333334,0.0,6.0,1010.7916666666666,37.083333333333336
1466,2013-01-06,30.0,16.0,21.791666666666668,21.291666666666668,5.875,11.791666666666666,0.0,6.0,1011.6666666666666,34.916666666666664
1467,2013-01-07,30.0,16.0,22.375,22.125,4.333333333333333,10.875,0.0,6.0,1012.5833333333334,30.208333333333332
1468,2013-01-08,30.0,16.0,22.291666666666668,22.291666666666668,6.0,13.375,1.75,6.0,1013.5416666666666,39.916666666666664
1469,2013-01-09,31.0,17.0,23.666666666666668,23.666666666666668,4.083333333333333,11.125,4.25,6.0,1013.625,43.833333333333336
1470,2013-01-10,32.0,18.0,24.458333333333332,24.25,3.75,10.458333333333334,2.7916666666666665,6.0,1013.0416666666666,38.708333333333336
1471,2013-01-11,31.0,18.0,23.875,23.666666666666668,9.5,18.125,0.6666666666666666,6.0,1013.6666666666666,35.875
1472,2013-01-12,32.0,18.0,24.041666666666668,23.416666666666668,7.958333333333333,15.083333333333334,0.0,6.0,1014.9583333333334,28.083333333333332
1473,2013-01-13,33.0,18.0,24.833333333333332,24.083333333333332,5.458333333333333,11.75,0.0,6.0,1013.4583333333334,25.708333333333332
1474,2013-01-14,34.0,19.0,25.541666666666668,24.916666666666668,4.958333333333333,11.625,0.0,7.0,1012.75,26.875
1475,2013-01-15,34.0,19.0,25.625,25.083333333333332,3.6666666666666665,9.125,0.125,7.0,1013.0833333333334,30.75
1476,2013-01-16,33.0,19.0,25.125,24.625,5.25,10.75,0.625,7.0,1013.0833333333334,33.5
1477,2013-01-17,31.0,18.0,23.708333333333332,23.375,8.333333333333334,15.083333333333334,3.125,6.0,1013.5,44.333333333333336
1478,2013-01-18,29.0,16.0,21.791666666666668,21.833333333333332,5.25,13.416666666666666,6.0,6.0,1014.875,57.833333333333336
1479,2013-01-19,30.0,16.0,22.208333333333332,22.041666666666668,6.083333333333333,12.25,3.7083333333333335,6.0,1015.0,39.875
1480,2013-01-20,31.0,17.0,23.125,22.75,5.25,12.75,2.5833333333333335,6.0,1014.125,39.583333333333336
1481,2013-01-21,31.0,17.0,23.25,22.916666666666668,5.0,11.791666666666666,2.25,6.0,1014.875,34.416666666666664
1482,2013-01-22,31.0,18.0,23.166666666666668,22.916666666666668,7.791666666666667,16.333333333333332,4.541666666666667,6.0,1014.5416666666666,35.916666666666664
1483,2013-01-23,31.0,17.0,23.333333333333332,22.916666666666668,6.375,12.041666666666666,3.6666666666666665,6.0,1014.375,36.083333333333336
1484,2013-01-24,31.0,17.0,23.083333333333332,22.625,6.125,12.875,4.291666666666667,6.0,1013.8333333333334,33.958333333333336
1485,2013-01-25,32.0,17.0,23.666666666666668,22.958333333333332,5.75,12.375,2.2083333333333335,6.0,1014.5,28.791666666666668
1486,2013-01-26,32.0,18.0,23.75,23.291666666666668,6.833333333333333,14.041666666666666,10.333333333333334,6.0,1014.75,31.25
1487,2013-01-27,31.0,18.0,23.625,23.416666666666668,4.708333333333333,11.166666666666666,9.083333333333334,6.0,1014.25,33.083333333333336
1488,2013-01-28,32.0,18.0,23.875,23.458333333333332,6.583333333333333,14.291666666666666,7.25,6.0,1013.7083333333334,31.583333333333332
1489,2013-01-29,31.0,18.0,24.125,23.708333333333332,5.0,13.125,3.2083333333333335,6.0,1012.9166666666666,28.083333333333332
1490,2013-01-30,32.0,18.0,24.166666666666668,23.708333333333332,5.041666666666667,10.791666666666666,3.75,6.0,1013.0416666666666,30.708333333333332
1491,2013-01-31,31.0,19.0,24.5,24.541666666666668,7.416666666666667,14.125,25.083333333333332,6.0,1013.8333333333334,38.833333333333336
1492,2013-02-01,32.0,22.0,25.833333333333332,26.416666666666668,5.708333333333333,11.75,33.5,7.0,1013.5,39.541666666666664
1493,2013-02-02,32.0,20.0,25.666666666666668,25.791666666666668,4.083333333333333,10.375,13.708333333333334,7.0,1012.9166666666666,42.958333333333336
1494,2013-02-03,33.0,19.0,25.375,25.416666666666668,6.125,12.875,14.333333333333334,7.0,1012.5833333333334,45.916666666666664
1495,2013-02-04,32.0,19.0,24.5,24.458333333333332,7.833333333333333,13.708333333333334,11.5,6.0,1013.0416666666666,54.708333333333336
1496,2013-02-05,30.0,17.0,22.75,23.0,7.333333333333333,13.458333333333334,10.916666666666666,6.0,1014.4583333333334,64.41666666666667
1497,2013-02-06,30.0,18.0,22.958333333333332,23.208333333333332,5.791666666666667,13.375,16.666666666666668,6.0,1015.125,54.958333333333336
1498,2013-02-07,32.0,18.0,23.791666666666668,23.541666666666668,6.666666666666667,12.291666666666666,4.541666666666667,6.0,1012.5,44.583333333333336
1499,2013-02-08,33.0,19.0,24.833333333333332,24.708333333333332,5.166666666666667,11.75,2.25,6.0,1011.625,41.416666666666664
1500,2013-02-09,34.0,19.0,25.5,25.25,7.5,16.041666666666668,3.625,7.0,1010.7916666666666,38.666666666666664
1501,2013-02-10,34.0,20.0,26.0,26.0,6.25,12.208333333333334,12.208333333333334,7.0,1011.125,38.25
1502,2013-02-11,32.0,21.0,25.916666666666668,26.333333333333332,6.916666666666667,13.125,35.875,7.0,1011.2916666666666,42.083333333333336
1503,2013-02-12,32.0,22.0,26.583333333333332,26.875,6.916666666666667,13.75,24.791666666666668,7.0,1011.25,37.666666666666664
1504,2013-02-13,33.0,22.0,27.166666666666668,27.083333333333332,7.125,15.625,28.958333333333332,7.0,1010.4166666666666,35.416666666666664
1505,2013-02-14,34.0,24.0,27.541666666666668,27.375,7.125,13.916666666666666,16.291666666666668,7.0,1009.875,33.625
1506,2013-02-15,33.0,21.0,25.708333333333332,26.0,9.125,15.208333333333334,13.166666666666666,7.0,1009.5,42.833333333333336
1507,2013-02-16,28.0,18.0,22.375,22.666666666666668,12.708333333333334,21.541666666666668,8.291666666666666,6.0,1009.25,59.75
1508,2013-02-17,30.0,15.0,22.333333333333332,21.708333333333332,4.708333333333333,10.833333333333334,0.0,6.0,1010.875,40.5
1509,2013-02-18,32.0,17.0,23.541666666666668,22.833333333333332,7.416666666666667,14.375,0.0,6.0,1011.5416666666666,22.916666666666668
1510,2013-02-19,33.0,18.0,24.833333333333332,24.208333333333332,9.291666666666666,16.958333333333332,0.25,6.0,1011.875,27.875
1511,2013-02-20,34.0,20.0,26.791666666666668,26.041666666666668,4.333333333333333,10.666666666666666,0.5,7.0,1012.0416666666666,26.166666666666668
1512,2013-02-21,35.0,21.0,27.041666666666668,26.708333333333332,6.458333333333333,14.666666666666666,1.6666666666666667,7.0,1012.4583333333334,28.125
1513,2013-02-22,36.0,20.0,26.958333333333332,26.708333333333332,5.791666666666667,12.458333333333334,3.9583333333333335,7.0,1013.3333333333334,34.75
1514,2013-02-23,34.0,20.0,26.208333333333332,25.916666666666668,7.375,13.291666666666666,4.541666666666667,7.0,1013.7916666666666,34.791666666666664
1515,2013-02-24,35.0,19.0,26.0,25.25,5.583333333333333,11.416666666666666,0.0,7.0,1013.7916666666666,24.791666666666668
1516,2013-02-25,35.0,20.0,26.541666666666668,25.875,7.25,16.541666666666668,3.0416666666666665,7.0,1013.4583333333334,23.416666666666668
